metadata_popravka
metadata_full;;;;;;;
file_name;text;source;split;video;start;end;duration
clips/dcdol9xxbbk_000000.wav;Министерот Серафимовски беше дел од бенд, и како вокал, но и како музичар.;gold;train;DcdoL9xxBbK.mp4;0.0;5.68;5.68
clips/dcdol9xxbbk_000001.wav;Што се научи од овој период? Раскажете ми повеќе за тоа искусство.;gold;train;DcdoL9xxBbK.mp4;6.6;12.52;5.92
clips/dcdol9xxbbk_000002.wav;Пред се морам да потенцирам дека беше аматерски настап и не беше некој професионален.;silver;train;DcdoL9xxBbK.mp4;12.58;16.78;4.2
clips/dcdol9xxbbk_000003.wav;Моето музичко образование беше пред се да кажем сам.;gold;train;DcdoL9xxBbK.mp4;17.8;20.82;3.02
clips/dcdol9xxbbk_000004.wav;И ако имав желба да се учам да свирам на повеќе инструменти,;silver;train;DcdoL9xxBbK.mp4;20.96;25.1;4.14
clips/dcdol9xxbbk_000005.wav;приликата беше таква, морам да се учам сам и на жичени инструменти,;silver;train;DcdoL9xxBbK.mp4;25.18;28.46;3.28
clips/dcdol9xxbbk_000006.wav;учествував, како што споменав, во бенд, во мандолински оркестар, клавијатура свирев,;silver;train;DcdoL9xxBbK.mp4;28.46;33.16;4.7
clips/dcdol9xxbbk_000007.wav;напоменав жичени инструменти, исто така.;silver;train;DcdoL9xxBbK.mp4;33.86;35.94;2.08
clips/dcdol9xxbbk_000008.wav;Тоа беше периодот во средношколските денови, ушто од основно ми се појави таа желба.;gold;train;DcdoL9xxBbK.mp4;36.56;41.44;4.88
clips/dcdol9xxbbk_000009.wav;Имавме бенд, кој што првичено започна како настапи на училишните настани,;silver;train;DcdoL9xxBbK.mp4;41.54;48.18;6.64
clips/dcdol9xxbbk_000010.wav;патронатите во училиштата, затоа потоа да преминеме со настапи во локални кафичи,;gold;train;DcdoL9xxBbK.mp4;48.26;54.52;6.26
clips/dcdol9xxbbk_000011.wav;дискотеки, потоа имавме;silver;train;DcdoL9xxBbK.mp4;55.34;56.5;1.16
clips/dcdol9xxbbk_000012.wav;можност да настапиме и на еден-два фестивали;gold;train;DcdoL9xxBbK.mp4;56.5;58.86;2.36
clips/dcdol9xxbbk_000013.wav;од аматерски карактери кои што беа,;silver;train;DcdoL9xxBbK.mp4;58.86;60.6;1.74
clips/dcdol9xxbbk_000014.wav;но претежно тоа беше;silver;train;DcdoL9xxBbK.mp4;60.62;62.26;1.64
clips/dcdol9xxbbk_000015.wav;една желба за музиката;gold;train;DcdoL9xxBbK.mp4;62.26;64.26;2.0
clips/dcdol9xxbbk_000016.wav;и еден, така да кажам,;silver;train;DcdoL9xxBbK.mp4;64.26;66.6;2.34
clips/dcdol9xxbbk_000017.wav;слободен дух, бидејќи;silver;train;DcdoL9xxBbK.mp4;66.62;67.78;1.16
clips/dcdol9xxbbk_000018.wav;ја и сега, секогаш го велам тоа, многу било;silver;train;DcdoL9xxBbK.mp4;67.78;70.26;2.48
clips/dcdol9xxbbk_000019.wav;се чувствувам кога ќе излезам на бина.;silver;train;DcdoL9xxBbK.mp4;70.26;71.82;1.56
clips/dcdol9xxbbk_000020.wav;Јавен настап. Така е, затоа;silver;train;DcdoL9xxBbK.mp4;72.7;74.28;1.58
clips/dcdol9xxbbk_000021.wav;и оваа желба,;gold;train;DcdoL9xxBbK.mp4;74.28;75.96;1.68
clips/dcdol9xxbbk_000022.wav;еве, затоа реков, ако не сум ова, би бил;silver;train;DcdoL9xxBbK.mp4;76.0;78.42;2.42
clips/dcdol9xxbbk_000023.wav;пејач еве. Може би, особните;silver;train;DcdoL9xxBbK.mp4;78.42;80.16;1.74
clips/dcdol9xxbbk_000024.wav;можности не се тие кои што;gold;train;DcdoL9xxBbK.mp4;80.16;82.44;2.28
clips/dcdol9xxbbk_000025.wav;ја ги замислуваме дека треба дополнително образование.;silver;train;DcdoL9xxBbK.mp4;82.44;84.76;2.32
clips/dcdol9xxbbk_000026.wav;Јас слушнав дека имате многу добар глас.;gold;train;DcdoL9xxBbK.mp4;84.96;87.06;2.1
clips/dcdol9xxbbk_000027.wav;Па, сега треба да се процени, така е.;gold;train;DcdoL9xxBbK.mp4;87.3;89.94;2.64
clips/dcgf8q5rf8f_000000.wav;Едно до 10 деца во Македонија на возраст од 12 до 17 години било изложено на сексуална експлоатација и злоупотреба преку интернет.;silver;train;Dcgf8q5RF8f.mp4;0.0;9.1;9.1
clips/dcgf8q5rf8f_000001.wav;Ова го открива извештајот на Меѓународен истражувачки проект за злоупотреба на деца преку дигитални технологии.;silver;train;Dcgf8q5RF8f.mp4;9.22;15.28;6.06
clips/dcgf8q5rf8f_000002.wav;Најчеста форма било изложувањето на сексуална содржина без согласност, како и барањето децата да испраќаат интимни фотографии или видео.;silver;train;Dcgf8q5RF8f.mp4;15.4;23.98;8.58
clips/dcgf8q5rf8f_000003.wav;документот кој денеска беше презентиран проценува дека во земјава од овој тип злоупотрева;gold;train;Dcgf8q5RF8f.mp4;23.98;29.68;5.7
clips/dcgf8q5rf8f_000004.wav;засегнати се околу 12.000 деца.;gold;train;Dcgf8q5RF8f.mp4;29.68;32.54;2.86
clips/dcgf8q5rf8f_000005.wav;Според истражувањето, скоро 80% од сторителите биле лица од опкружувањето на децата.;silver;train;Dcgf8q5RF8f.mp4;33.0;39.26;6.26
clips/dcgf8q5rf8f_000006.wav;Момчињата и девочињата подеднакво се засегнати.;gold;train;Dcgf8q5RF8f.mp4;39.76;42.52;2.76
clips/dcgf8q5rf8f_000007.wav;Злоупотревата ретко ја вршат непознати лица и во повеќето случаи;gold;train;Dcgf8q5RF8f.mp4;43.9;48.3;4.4
clips/dcgf8q5rf8f_000008.wav;сторителот е некој што е познат на детето.;gold;train;Dcgf8q5RF8f.mp4;48.3;52.0;3.7
clips/dcgf8q5rf8f_000009.wav;Тоа е пријател, интимен партнер, познаник или член на семејството.;gold;train;Dcgf8q5RF8f.mp4;52.0;57.12;5.12
clips/dcgf8q5rf8f_000010.wav;на некого кажале што им се случило.;silver;train;Dcgf8q5RF8f.mp4;82.0;84.18;2.18
clips/dcgf8q5rf8f_000011.wav;Само 1% тоа го пријавиле во полиција.;silver;train;Dcgf8q5RF8f.mp4;84.36;87.18;2.82
clips/dcgf8q5rf8f_000012.wav;Овој извештај ни помага да ја согледаме реалната состојба во нашето општество,;gold;train;Dcgf8q5RF8f.mp4;87.4;92.72;5.32
clips/dcgf8q5rf8f_000013.wav;како се однесуваат младите онлајн, кои ризици се најчести;gold;train;Dcgf8q5RF8f.mp4;93.24;97.92;4.68
clips/dcgf8q5rf8f_000014.wav;и каде институциите треба да интервенират поефикасно.;silver;train;Dcgf8q5RF8f.mp4;97.92;101.82;3.9
clips/dcgf8q5rf8f_000015.wav;Од УНИЦЕВ предупредуваат дека големата разлика;silver;train;Dcgf8q5RF8f.mp4;102.1;105.04;2.94
clips/dcgf8q5rf8f_000016.wav;меѓу бројот на деца кои доживеале злоупотреба;gold;train;Dcgf8q5RF8f.mp4;105.04;107.86;2.82
clips/dcgf8q5rf8f_000017.wav;и бројот на оние кои пријавиле кажува дека најголем дел од случаите остануваат сокриени.;silver;train;Dcgf8q5RF8f.mp4;107.86;113.62;5.76
clips/dcgf8q5rf8f_000018.wav;Срамот, стравот и заканите од сторителите според нив ги спречуваат децата да побараат помош.;silver;train;Dcgf8q5RF8f.mp4;113.9;119.7;5.8
clips/dcltv_gxme9_000000.wav;Дата центрите се иднината на човештвото и владата ќе го превземе институционалниот ризик и ќе ги изгради.;gold;train;DcltV_gxMe9.mp4;0.02;5.4;5.38
clips/dcltv_gxme9_000001.wav;Струјата ке ја плаќа оној што ќе ја троши, а во денешно време има многу бројни начини за ладење на овие центри, вели премиерот Мицкоски.;silver;train;DcltV_gxMe9.mp4;5.66;11.86;6.2
clips/dcltv_gxme9_000002.wav;Македонија треба да одлучи дали сака да биде лидер во регионот или на дното, но од оваа индустрија владата нема да се откаже.;gold;train;DcltV_gxMe9.mp4;12.42;17.96;5.54
clips/dcltv_gxme9_000003.wav;И тука, сакам да кажам, дека они испраќаат пораки кои што се стари 10, 15, 20 години.;gold;train;DcltV_gxMe9.mp4;30.02;35.38;5.36
clips/dcltv_gxme9_000004.wav;Има сосема поинакви начини на ладење, во зависност од намената на тие дата центри,;gold;train;DcltV_gxMe9.mp4;36.82;41.8;4.98
clips/dcltv_gxme9_000005.wav;дали тие ќе се користат за вештачка интелигенција или за други цели.;gold;train;DcltV_gxMe9.mp4;41.86;44.84;2.98
clips/dcltv_gxme9_000006.wav;Но исто така, сакам и една друга работа да ја кажам,;gold;train;DcltV_gxMe9.mp4;45.62;48.24;2.62
clips/dcltv_gxme9_000007.wav;која што до сега многу малку се комуницира.;gold;train;DcltV_gxMe9.mp4;48.26;51.74;3.48
clips/dcltv_gxme9_000008.wav;Ние во државата имаме дата центар.;gold;train;DcltV_gxMe9.mp4;51.84;53.38;1.54
clips/dcltv_gxme9_000009.wav;Ние имаме дата центар во Прилеп, но тој дата центар е практично секундарен или дата центар кој што ние го нарекуваме рекавари дата центар.;gold;train;DcltV_gxMe9.mp4;54.05;64.25;10.2
clips/dcltv_gxme9_000010.wav;Планот на владата е со грант од Европската Унија да се изгради национален дата центар кој ке ги собира податоците од сите институции ќе ги штити сајбер нападите,;gold;train;DcltV_gxMe9.mp4;64.31;71.93;7.62
clips/dcltv_gxme9_000011.wav;а ќе биде поврзан со секундарниот дата центар во Прилеп.;gold;train;DcltV_gxMe9.mp4;72.03;75.01;2.98
clips/dcltv_gxme9_000012.wav;Сега, секоја институција од сајбер напади се брани како знае и уме.;gold;train;DcltV_gxMe9.mp4;75.01;79.99;4.98
clips/dcltv_gxme9_000013.wav;А потоа, тој примарен дата центар ќе го поврзаме со веќе постоечкиот секундарен датацентар,;gold;train;DcltV_gxMe9.mp4;80.39;86.43;6.04
clips/dcltv_gxme9_000014.wav;кој што е во Прилепско, за да имаме заштита.;gold;train;DcltV_gxMe9.mp4;86.43;88.75;2.32
clips/dcltv_gxme9_000015.wav;Ако не даj боже настане, би рекол, упад во системот на интероперабилност,;gold;train;DcltV_gxMe9.mp4;89.03;94.71;5.68
clips/dcltv_gxme9_000016.wav;да можеме прекu секундарниот датацентар да ги заштитиме податоците.;gold;train;DcltV_gxMe9.mp4;94.81;98.85;4.04
clips/dcltv_gxme9_000017.wav;Од опозициската сдсм велат дека немаат ништо против инвестиции;gold;train;DcltV_gxMe9.mp4;99.05;102.01;2.96
clips/dcltv_gxme9_000018.wav;кои носат развој, работни места и нови технологии.;silver;train;DcltV_gxMe9.mp4;102.51;104.87;2.36
clips/dcltv_gxme9_000019.wav;Но инвестициите мора да бидат во интерес на Македонија,;gold;train;DcltV_gxMe9.mp4;105.01;107.55;2.54
clips/dcltv_gxme9_000020.wav;а не ресурсите на Македонија да се стават во функција на туѓи профити.;gold;train;DcltV_gxMe9.mp4;107.63;110.95;3.32
clips/dcltv_gxme9_000021.wav;Мицкоски не кажува колку струја и колку вода ќе трошат дата центрите.;gold;train;DcltV_gxMe9.mp4;111.17;114.43;3.26
clips/dcltv_gxme9_000022.wav;Не кажува дека земјоделците може да немаат вода за нивите;gold;train;DcltV_gxMe9.mp4;114.59;117.63;3.04
clips/dcltv_gxme9_000023.wav;и дека граѓаните ќе плаќат по висока цена за струјата.;silver;train;DcltV_gxMe9.mp4;117.63;120.15;2.52
clips/dcltv_gxme9_000024.wav;Македонија нема ресурси за експерименти зад затворени врати,;silver;train;DcltV_gxMe9.mp4;120.63;123.53;2.9
clips/dcltv_gxme9_000025.wav;особено не со водата.;silver;train;DcltV_gxMe9.mp4;123.59;124.87;1.28
clips/dcltv_gxme9_000026.wav;Во држава во која граѓаните веќе се соочуваат со проблеми;silver;train;DcltV_gxMe9.mp4;125.11;128.07;2.96
clips/dcltv_gxme9_000027.wav;со водоснабдувањето, загадени реки и труење во Гостевар,;silver;train;DcltV_gxMe9.mp4;128.07;131.17;3.1
clips/dcltv_gxme9_000028.wav;власта планира огромни потрошувачки на вода;gold;train;DcltV_gxMe9.mp4;131.25;133.79;2.54
clips/dcltv_gxme9_000029.wav;без да ги објави основните анализи.;silver;train;DcltV_gxMe9.mp4;133.79;135.55;1.76
clips/dcltv_gxme9_000030.wav;Истото важи и за струјата.;silver;train;DcltV_gxMe9.mp4;135.77;137.15;1.38
clips/dcltv_gxme9_000031.wav;Македонија нема стабелен енергетски систем;gold;train;DcltV_gxMe9.mp4;137.53;139.57;2.04
clips/dcltv_gxme9_000032.wav;за Мицкоски однапред да ветува државни ресурси;silver;train;DcltV_gxMe9.mp4;139.57;142.09;2.52
clips/dcltv_gxme9_000033.wav;без јавноста да знае колку ке чини тоа;silver;train;DcltV_gxMe9.mp4;142.09;144.63;2.54
clips/dcltv_gxme9_000034.wav;и кој ќе ја плати сметката.;silver;train;DcltV_gxMe9.mp4;144.63;145.81;1.18
clips/dcltv_gxme9_000035.wav;Ова не е стратегија за развој туку опасно коцкање;gold;train;DcltV_gxMe9.mp4;146.01;148.51;2.5
clips/dcltv_gxme9_000036.wav;со водата, струјата и земјата на граѓаните,;gold;train;DcltV_gxMe9.mp4;148.51;150.79;2.28
clips/dcltv_gxme9_000037.wav;велат од Опозицијската партија.;silver;train;DcltV_gxMe9.mp4;150.79;152.45;1.66
clips/dcltv_gxme9_000038.wav;Премиерот вчера соопшти дека веќе се преговара со 5 до 6 потенциални инвеститори;gold;train;DcltV_gxMe9.mp4;152.99;157.27;4.28
clips/dcltv_gxme9_000039.wav;за изградба на дата центри во Македонија.;gold;train;DcltV_gxMe9.mp4;157.27;159.19;1.92
clips/dcoui0sxt17_000000.wav;Од 1. септември тргнува градски воз од Зелениково до Централната железничка станица во Скопје.;gold;train;DcoUI0sxT17.mp4;0.02;5.96;5.94
clips/dcoui0sxt17_000001.wav;Возовите ќе се обраќаат 8 пати дневно во двата правци, а ќе се патува околу 25 минути.;gold;train;DcoUI0sxT17.mp4;6.04;12.0;5.96
clips/dcoui0sxt17_000002.wav;Првиот воз од Зелениково ќе тргнува во 6.20, а последниот ќе пристигнува на железничката во Скопје во 20.19.;silver;train;DcoUI0sxT17.mp4;12.54;19.74;7.2
clips/dcoui0sxt17_000003.wav;На патот кон Скопје, возот ќе застанува на станиците Орешани, Јане Сандански, Драчево и Лисиче.;silver;train;DcoUI0sxT17.mp4;20.88;26.26;5.38
clips/dcoui0sxt17_000004.wav;Во обратен правец, првиот воз од Скопје ќе тргнува во 5.32, а последниот ќе пристигнува во Зелениково во 21.20.;silver;train;DcoUI0sxT17.mp4;26.26;34.2;7.94
clips/dcoui0sxt17_000005.wav;Цената на билетот за едно возење во еден правец ќе биде 40 денари, додека повратниот билет ќе чини 70.;silver;train;DcoUI0sxT17.mp4;35.06;41.16;6.1
clips/dcoui0sxt17_000006.wav;За редовните патници ќе има и месечен билет, чија цена е 1040 денари.;gold;train;DcoUI0sxT17.mp4;42.27;46.82;4.55
clips/dcoui0sxt17_000007.wav;Нашите и технички екипи се спремни, гарнитурите се ќе биде спремни за првата фаза,;silver;train;DcoUI0sxT17.mp4;47.0;52.7;5.7
clips/dcoui0sxt17_000008.wav;така да главниот фокус ќе го постигнеме, а тоа е да од први да се прегне со првата фаза на градски воз;gold;train;DcoUI0sxT17.mp4;52.7;61.68;8.98
clips/dcoui0sxt17_000009.wav;и пред се главниот фокус кон помладите, односно кон школците, студентите и слично.;silver;train;DcoUI0sxT17.mp4;61.68;69.8;8.12
clips/dcoui0sxt17_000010.wav;Кошутиќ вели дека го разгледувале и возниот ред на ЈСП за автобусите и ги усогласиле двете врски.;gold;train;DcoUI0sxT17.mp4;70.13;75.57;5.44
clips/dcoui0sxt17_000011.wav;Целта е ако некој со воз пристигне на Железничка и треба да продолжи со автобус;gold;train;DcoUI0sxT17.mp4;76.17;80.87;4.7
clips/dcoui0sxt17_000012.wav;или обратно, да нема долго чекање.;silver;train;DcoUI0sxT17.mp4;80.87;83.03;2.16
clips/dcoui0sxt17_000013.wav;Граѓаните со позитивна оценка за новиот проект;gold;train;DcoUI0sxT17.mp4;89.21;91.85;2.64
clips/dcoui0sxt17_000014.wav;Велат дека поголемото користење на железничкиот превоз;gold;train;DcoUI0sxT17.mp4;91.85;94.95;3.1
clips/dcoui0sxt17_000015.wav;ќе придонесе за намалување на градските гужви.;silver;train;DcoUI0sxT17.mp4;94.95;97.85;2.9
clips/dcoui0sxt17_000016.wav;Сеќавањето на Градски воз;silver;train;DcoUI0sxT17.mp4;132.85;139.39;6.54
clips/dcoui0sxt17_000017.wav;Втората делница треба да го поврзе Миладиновци и Илинден и Маџари со централната железничка станица во Скопје.;silver;train;DcoUI0sxT17.mp4;140.87;146.47;5.6
clips/dcoui0sxt17_000018.wav;Додека третата ќе се протега од Железничка преку Скопје Север и Ѓорче Петров до Волково.;gold;train;DcoUI0sxT17.mp4;146.75;151.89;5.14
clips/dqhkad3dmtw_000000.wav;Држи, мајка, држи, држи, држи!;gold;train;DQhkaD3DMTW.mp4;0.27;1.79;1.52
clips/dqhkad3dmtw_000001.wav;Мале мамоо.. Шо си се качила гооре на скаалта?;gold;train;DQhkaD3DMTW.mp4;2.29;5.25;2.96
clips/dqhkad3dmtw_000002.wav;Абе сине Баба ти Ружа од ка си скрши куко;silver;train;DQhkaD3DMTW.mp4;5.65;8.57;2.92
clips/dqhkad3dmtw_000003.wav;Ништо не знааме шо се дешава у маалта!;silver;train;DQhkaD3DMTW.mp4;8.69;10.57;1.88
clips/dqhkad3dmtw_000004.wav;Ај как сите човеци да систаваме ОД Lab-Tech камери?;silver;train;DQhkaD3DMTW.mp4;11.89;15.29;3.4
clips/dqhkad3dmtw_000005.wav;А тва е AI ли е?;silver;train;DQhkaD3DMTW.mp4;15.51;16.85;1.34
clips/dqhkad3dmtw_000006.wav;AI па, се да е AI.;silver;train;DQhkaD3DMTW.mp4;17.75;19.85;2.1
clips/dqhkad3dmtw_000007.wav;Lab-Tech e професионален сервис и продажен салон за електроника.;silver;train;DQhkaD3DMTW.mp4;20.9;24.82;3.92
clips/dqhkad3dmtw_000008.wav;Видeo надзор и аларм.;silver;train;DQhkaD3DMTW.mp4;24.9;26.22;1.32
clips/dqhkad3dmtw_000009.wav;За мене, по желба, компјутерска конфигурација.;silver;train;DQhkaD3DMTW.mp4;26.36;29.22;2.86
clips/dqhkad3dmtw_000010.wav;Сине, а за бабата Ружа имаат ли mute копче?;gold;train;DQhkaD3DMTW.mp4;37.86;41.12;3.26
clips/dr7er3zjjst_000000.wav;Ај мајни се уд телевизоро, така ти стаклар да не е.;gold;train;DR7eR3zjJSt.mp4;0.5;3.2;2.7
clips/dr7er3zjjst_000001.wav;И јас сакам авион, ама нема.;silver;train;DR7eR3zjJSt.mp4;4.15;6.07;1.92
clips/dr7er3zjjst_000002.wav;Кере, покриј си полвинките, треба да раѓеш.;silver;train;DR7eR3zjJSt.mp4;6.43;8.97;2.54
clips/dr7er3zjjst_000003.wav;Ости, слушам.;gold;train;DR7eR3zjJSt.mp4;9.39;13.74;4.35
clips/dr7er3zjjst_000004.wav;Нема да седаш на цименто.;gold;train;DR7eR3zjJSt.mp4;15.22;16.7;1.48
clips/dr7er3zjjst_000005.wav;Само нии са слушаме у маалта.;silver;train;DR7eR3zjJSt.mp4;17.78;19.5;1.72
clips/dr7er3zjjst_000006.wav;Нема што да правиш, ми фат се за ушиинта и играј оро.;gold;train;DR7eR3zjJSt.mp4;20.12;23.04;2.92
clips/dr7er3zjjst_000007.wav;Скрати се јазико јас да не ти го скратам.;gold;train;DR7eR3zjJSt.mp4;24.17;26.49;2.32
clips/dr7er3zjjst_000008.wav;Шо си как увејнана малока?;silver;train;DR7eR3zjJSt.mp4;27.64;29.16;1.52
clips/dr7er3zjjst_000009.wav;На мене други не ме интересират.;silver;train;DR7eR3zjJSt.mp4;29.82;32.48;2.66
clips/dr7er3zjjst_000010.wav;Ај затвари врата, не си роден у чамец.;gold;train;DR7eR3zjJSt.mp4;33.81;36.47;2.66
clips/dr7er3zjjst_000011.wav;Ти па нешто поаран да неси.;gold;train;DR7eR3zjJSt.mp4;37.95;39.71;1.76
clips/dr7er3zjjst_000012.wav;Ти, дете, куќа имаш ли?;silver;train;DR7eR3zjJSt.mp4;41.74;43.2;1.46
clips/dr7er3zjjst_000013.wav;И арно де врнало, та нема да та стопа.;gold;train;DR7eR3zjJSt.mp4;44.32;46.92;2.6
clips/dsfir4djpdg_000000.wav;Јас ак са фрлам у ректа, ти ќе са фрлеш ли бе?;silver;train;DSFir4djPDG.mp4;0.85;3.01;2.16
clips/dsfir4djpdg_000001.wav;Ела, ела, не те тепам, ела, ела.;gold;train;DSFir4djPDG.mp4;3.67;5.37;1.7
clips/dsfir4djpdg_000002.wav;Е, ти па нема на кој да заличеш.;gold;train;DSFir4djPDG.mp4;6.81;8.89;2.08
clips/dsfir4djpdg_000003.wav;Шалтако те е на муцката.;silver;train;DSFir4djPDG.mp4;10.29;11.61;1.32
clips/dsfir4djpdg_000004.wav;Ке јадаш и оро ќе играш.;gold;train;DSFir4djPDG.mp4;12.48;13.98;1.5
clips/dsfir4djpdg_000005.wav;Џигеро ми го издеете.;silver;train;DSFir4djPDG.mp4;14.98;16.16;1.18
clips/dsfir4djpdg_000006.wav;Јас сам та родила, јас и ќе та... чинам.;gold;train;DSFir4djPDG.mp4;16.7;19.54;2.84
clips/dsfir4djpdg_000007.wav;Ке та напрам сам да са аресеш.;silver;train;DSFir4djPDG.mp4;20.2;22.42;2.22
clips/dsfir4djpdg_000008.wav;А, ти на друг кажуви.;silver;train;DSFir4djPDG.mp4;23.45;24.75;1.3
clips/dsfir4djpdg_000009.wav;Јас ка говорах, ти на ушиинта си седеш.;gold;train;DSFir4djPDG.mp4;25.8;28.0;2.2
clips/dsfir4djpdg_000010.wav;А, јас говорам или канта тропа?;gold;train;DSFir4djPDG.mp4;28.72;30.88;2.16
clips/dsfir4djpdg_000011.wav;Стој тама, ниш не ти правам. Стој, стој.;gold;train;DSFir4djPDG.mp4;32.28;33.84;1.56
clips/dsfir4djpdg_000012.wav;Оти јас така кажах.;silver;train;DSFir4djPDG.mp4;35.02;36.14;1.12
clips/dsfir4djpdg_000013.wav;Паарте на дрво да не растат, ја.;silver;train;DSFir4djPDG.mp4;37.66;39.26;1.6
clips/dsfir4djpdg_000014.wav;Ја саа коом ќии наберам уд дрвото!;silver;train;DSFir4djPDG.mp4;39.4;40.68;1.28
;Така, тва.;rejected;;DSFir4djPDG.mp4;40.98;41.56;0.58
clips/dsfir4djpdg_000016.wav;И јас сакам, ама нема.;gold;train;DSFir4djPDG.mp4;41.94;44.95;3.01
clips/dsfir4djpdg_000017.wav;Е, ај па да го родам.;gold;train;DSFir4djPDG.mp4;46.18;47.24;1.06
clips/dsxtazujl0d_000000.wav;Дедо Мраз. Чек да те питам нешто? Ти коо генерација си? Пензиичка колко зимаш?;gold;train;DSXtaZujL0d.mp4;0.0;3.78;3.78
clips/dsxtazujl0d_000001.wav;Која категорија си? Мор ти лапаш некоја германска пензија, мај, ајде седи си.;gold;train;DSXtaZujL0d.mp4;3.82;8.16;4.34
clips/dsxtazujl0d_000002.wav;Дедо Мраз извини, уште тва нешто. Абе осигурен ли си, там гооре;gold;train;DSXtaZujL0d.mp4;9.42;12.84;3.42
clips/dsxtazujl0d_000003.wav;ако се лизнеш негде сос тии којните?;gold;train;DSXtaZujL0d.mp4;12.86;14.4;1.54
clips/dsxtazujl0d_000004.wav;Извини, а това 6-7, знаеш ли 6-7 шо е?;silver;train;DSXtaZujL0d.mp4;14.96;18.26;3.3
clips/dsxtazujl0d_000005.wav;A?!? И ти ли не знааш? Ке си умреме нема да дознаеме шо е 6 - 7! Беги Баба, беги!!;gold;train;DSXtaZujL0d.mp4;18.52;22.78;4.26
clips/dsxtazujl0d_000006.wav;Беги, баба, беги. Може да питам нешто.;silver;train;DSXtaZujL0d.mp4;22.78;24.82;2.04
clips/dsxtazujl0d_000007.wav;Цело време си вонка на ладното, а ишијас нели те фајќе на тебе?;gold;train;DSXtaZujL0d.mp4;25.28;28.22;2.94
clips/dsxtazujl0d_000008.wav;Бабе, оди вонка. Ости тва.;silver;train;DSXtaZujL0d.mp4;28.54;30.16;1.62
clips/dsxtazujl0d_000009.wav;Оди, види вонка, тие ирвасите, дали са најадани.;gold;train;DSXtaZujL0d.mp4;30.58;32.98;2.4
;Иде до мраз.;rejected;;DSXtaZujL0d.mp4;32.98;33.42;0.44
clips/dsxtazujl0d_000011.wav;Од нашата кшта никој гладен не сее ујдел.;silver;train;DSXtaZujL0d.mp4;33.94;36.4;2.46
clips/dsxtazujl0d_000012.wav;Земи, тука сармичка, посна сарма, не е сладолед тва.;gold;train;DSXtaZujL0d.mp4;36.56;39.14;2.58
clips/dsxtazujl0d_000013.wav;Ајвер, домашни љутеница, да поздраваш баба мразица.;silver;train;DSXtaZujL0d.mp4;39.3;42.98;3.68
clips/dsxtazujl0d_000014.wav;Да кажеш од ружа, од струмица, слушна ли?;gold;train;DSXtaZujL0d.mp4;43.14;45.9;2.76
clips/dsxtazujl0d_000015.wav;А, така, ај.;silver;train;DSXtaZujL0d.mp4;46.2;47.36;1.16
clips/dsxtazujl0d_000016.wav;Една желба за мене може ли?;gold;train;DSXtaZujL0d.mp4;47.36;48.76;1.4
clips/dsxtazujl0d_000017.wav;Мојата желба е снаата помалко да говоре.;gold;train;DSXtaZujL0d.mp4;49.66;52.02;2.36
;Не, а?;rejected;;DSXtaZujL0d.mp4;54.39;55.05;0.66
clips/dsxtazujl0d_000019.wav;А едно цеде од Јордан Митев па што сака нека, а?;silver;train;DSXtaZujL0d.mp4;55.25;59.68;4.43
clips/dsfrxg2dl6k_000000.wav;Баба Ружо, шо тее?;silver;train;DSfrXg2DL6K.mp4;2.38;4.16;1.78
clips/dsfrxg2dl6k_000001.wav;Ох, синусите. Грлото.;silver;train;DSfrXg2DL6K.mp4;4.38;7.06;2.68
clips/dsfrxg2dl6k_000002.wav;Абе, ај, ти па се прежавеала и снаја и свекрво саа па за едни синуси.;silver;train;DSfrXg2DL6K.mp4;7.88;12.26;4.38
clips/dsfrxg2dl6k_000003.wav;Ај, ке те носиме на солено.;silver;train;DSfrXg2DL6K.mp4;12.42;14.04;1.62
clips/dsfrxg2dl6k_000004.wav;На море ли ќе ме носате? Ај!;silver;train;DSfrXg2DL6K.mp4;14.28;16.42;2.14
clips/dsfrxg2dl6k_000005.wav;Да бе, дека тва боре?;silver;train;DSfrXg2DL6K.mp4;17.38;18.84;1.46
clips/dsfrxg2dl6k_000006.wav;Плезо на плезо.;silver;train;DSfrXg2DL6K.mp4;19.66;20.66;1.0
clips/dsfrxg2dl6k_000007.wav;Абе, Баба Ружо, тва ли ја мама шо викао да си ја била сол на раму?;gold;train;DSfrXg2DL6K.mp4;25.51;29.03;3.52
clips/dsfrxg2dl6k_000008.wav;Кажи на мајката ти, оти она нема сол во очите.;gold;train;DSfrXg2DL6K.mp4;30.38;33.16;2.78
clips/dsfrxg2dl6k_000009.wav;Не бирајте сојо пече, бирајте сојо лече.;silver;train;DSfrXg2DL6K.mp4;33.16;43.06;9.9
clips/dt_uoxee7em_000000.wav;Полека, бабе, полека! Слуша, ќере, клетва да не те фане од мајка.;silver;train;DT-uOXeE7EM.mp4;0.11;3.71;3.6
clips/dt_uoxee7em_000001.wav;Таа е најтешка клетва. Мојта ќерка, даа жива и здрава, ка беше маленка,;silver;train;DT-uOXeE7EM.mp4;3.99;9.53;5.54
clips/dt_uoxee7em_000002.wav;полека, бабе, многу темпераментна беше, многу лоша машкоданка.;silver;train;DT-uOXeE7EM.mp4;9.71;13.35;3.64
clips/dt_uoxee7em_000003.wav;Се на мене ма викат у шкоолто за нее, га викаа на Ружа машкото дете.;silver;train;DT-uOXeE7EM.mp4;13.39;16.89;3.5
